venta_id,fecha,hora,sucursal_id,producto_id,cantidad,total,metodo_pago
58660,2026-01-28,13:28,5,5,1,48.3,tarjeta 
58661,2025-06-14,09:06,7,35,1,94.25,tarjeta
58662,2025-11-18,07:47,1,29,1,46.0,efectivo
58663,2025-09-12,07:03,7,48,2,243.6,efectivo
58664,2025-02-08,15:05,6,86,2,209.0,efectivo
58665,2025-05-16,18:35,3,91,2,722.0,efectivo
58666,2026-04-05,17:29,2,67,1,23.1,efectivo
58667,2025-05-12,11:23,4,59,1,55.0,app
58668,2026-04-14,09:39,2,7,1,39.9,tarjeta
58669,2025-07-11,07:48,3,53,2,129.2,app
58670,2025-12-07,07:00,2,21,1,56.7,app
58671,2025-01-24,07:54,2,65,3,151.2,efectivo
58672,2025-07-25,08:23,1,8,3,144.0,monedero
58673,2025-10-05,19:53,5,79,2,262.5,app
58674,2025-11-06,09:41,5,91,1,399.0,efectivo
58675,2025-03-16,09:53,6,34,3,171.6,efectivo
58676,2026-01-01,09:00,2,57,1,75.6,tarjeta
58677,2026-03-25,19:17,1,34,1,52.0,efectivo
58678,2025-08-16,09:09,6,6,1,61.6,tarjeta 
58679,2025-05-13,13:09,4,82,3,375.0,tarjeta 
58680,2026-05-09,19:08,1,33,1,81.0,efectivo
58681,2026-01-25,10:01,1,120,2,96.0,efectivo
58682,2025-09-19,15:57,7,20,2,127.6,efectivo
58683,2025-08-20,20:10,8,106,2,924.0,tarjeta 
58684,2026-05-29,11:25,6,40,2,127.6,tarjeta
58685,2025-01-24,10:07,1,53,2,136.0,efectivo
58686,2026-05-17,07:16,5,33,1,85.05,tarjeta
58687,2025-03-20,09:25,2,4,1,37.8,tarjeta
58688,2025-02-10,14:37,2,50,1,68.25,tarjeta
58689,2025-12-09,19:31,5,112,1,29.4,app
58690,2024-12-31,12:19,2,1,2,71.4,tarjeta
58691,2025-04-20,08:39,1,4,3,108.0,efectivo
58692,2025-01-11,10:02,5,68,2,54.6,tarjeta
58693,2025-09-10,08:40,2,15,2,117.6,efectivo
58694,2025-12-19,18:25,6,39,1,85.8,app
58695,2024-12-28,13:26,6,10,2,79.2,efectivo
58696,2026-05-25,09:47,1,7,2,76.0,tarjeta
58697,2026-01-03,08:09,5,6,3,176.4,efectivo
58698,2025-10-08,13:23,4,56,1,55.0,app
58699,2025-09-27,12:16,2,122,1,36.75,efectivo
58700,2025-12-02,12:06,2,86,3,299.25,efectivo
58701,2025-04-05,10:11,6,111,2,70.4,efectivo
58702,2025-06-06,10:12,1,130,1,20.0,app
58703,2025-12-03,11:20,2,18,1,56.7,tarjeta
58704,2025-02-01,19:45,8,107,1,77.0,efectivo
58705,2026-04-29,16:00,2,14,2,96.6,tarjeta
58706,2025-09-17,07:46,6,60,3,204.6,efectivo
58707,2025-08-14,17:28,2,28,1,37.8,efectivo
58708,2025-08-22,07:07,2,70,1,39.9,efectivo
58709,2025-08-01,09:50,6,43,3,171.6,efectivo
58710,2025-05-08,07:59,2,75,1,27.3,efectivo
58711,2026-05-24,14:21,6,29,2,101.2,efectivo
58712,2025-04-25,07:26,2,7,2,79.8,efectivo
58713,2026-01-18,12:15,6,27,1,59.4,tarjeta
58714,2026-05-08,20:58,1,60,1,62.0,tarjeta 
58715,2026-02-01,10:20,1,130,2,40.0,app
58716,2025-03-24,10:39,4,47,2,142.0,efectivo
58717,2025-08-09,20:25,2,14,1,48.3,efectivo
58718,2025-02-02,14:19,1,45,2,156.0,tarjeta
58719,2026-04-18,13:07,1,64,1,72.0,tarjeta
58720,2025-03-23,07:32,1,14,2,92.0,tarjeta 
58721,2024-12-28,11:33,7,27,1,78.3,tarjeta
58722,2026-03-02,17:22,6,22,2,83.6,tarjeta 
58723,2024-12-27,19:02,2,17,1,46.2,efectivo
58724,2025-09-03,08:34,1,22,3,114.0,efectivo
58725,2025-10-16,08:54,6,9,3,191.4,efectivo
58726,2024-12-24,10:43,6,6,3,184.8,tarjeta 
58727,2025-12-22,19:44,8,66,1,79.2,efectivo
58728,2025-03-17,17:42,5,36,2,163.8,tarjeta
58729,2025-03-25,15:45,7,35,3,282.75,monedero
58730,2025-03-21,19:15,1,123,2,116.0,tarjeta
58731,2026-01-08,07:34,3,38,3,185.25,efectivo
58732,2024-12-17,10:07,2,70,2,79.8,efectivo
58733,2025-11-05,19:58,3,4,2,68.4,tarjeta
58734,2025-03-18,09:41,2,3,2,113.4,tarjeta
58735,2026-02-06,07:59,3,2,3,125.4,efectivo
58736,2025-04-13,09:08,5,42,3,264.6,tarjeta 
58737,2025-06-01,12:33,1,8,1,48.0,tarjeta 
58738,2025-08-12,08:49,7,62,2,208.8,efectivo
58739,2025-05-03,07:48,1,2,2,88.0,efectivo
58740,2025-07-03,19:05,8,34,2,114.4,app
58741,2025-07-22,18:54,8,35,3,214.5,tarjeta
58742,2025-08-06,11:20,6,18,3,178.2,tarjeta 
58743,2025-12-15,21:42,6,50,1,71.5,tarjeta
58744,2025-12-16,10:21,3,47,3,202.35,tarjeta
58745,2025-05-11,17:45,2,28,2,75.6,efectivo
58746,2025-04-30,11:03,3,44,3,185.25,efectivo
58747,2026-03-13,18:49,5,5,3,144.9,tarjeta
58748,2025-04-10,15:34,3,9,1,55.1,efectivo
58749,2025-01-19,07:27,7,96,2,609.0,tarjeta
58750,2025-11-16,07:18,1,124,2,96.0,tarjeta 
58751,2025-08-18,15:55,5,58,3,151.2,tarjeta
58752,2025-11-18,07:59,3,16,1,32.3,tarjeta
58753,2024-12-01,10:54,5,33,2,170.1,tarjeta
58754,2025-05-29,07:01,2,59,1,57.75,tarjeta
58755,2025-07-26,21:48,4,26,1,44.0,tarjeta
58756,2025-11-08,09:51,1,42,1,84.0,tarjeta 
58757,2026-01-12,18:05,1,43,1,52.0,efectivo
58758,2025-03-22,21:40,5,32,3,214.2,tarjeta 
58759,2025-08-06,17:01,8,9,2,127.6,monedero
58760,2024-12-18,13:07,6,20,1,48.4,efectivo
58761,2025-12-08,07:55,8,19,2,74.8,efectivo
58762,2025-11-28,16:25,7,54,1,117.45,tarjeta
58763,2025-08-15,19:37,7,1,2,98.6,tarjeta 
58765,2024-12-05,19:18,7,125,2,139.2,app
58766,2025-12-10,18:50,6,32,2,149.6,tarjeta
58767,2026-04-22,21:50,7,38,2,188.5,app
58768,2025-04-06,14:58,5,39,1,81.9,efectivo
58769,2026-01-28,20:00,3,47,2,134.9,efectivo
58770,2025-10-12,17:44,1,16,1,34.0,efectivo
58771,2026-01-16,20:14,1,26,0,44.0,app
58772,2025-08-17,08:16,3,53,1,64.6,tarjeta
58773,2025-10-14,10:17,6,55,2,105.6,tarjeta
58774,2024-12-18,16:26,8,115,2,61.6,efectivo
58775,2025-01-17,18:34,3,28,1,34.2,tarjeta 
58777,2025-01-22,07:11,3,12,1,53.2,tarjeta 
58778,2026-02-09,16:51,3,109,1,36.1,tarjeta
58779,2025-06-09,17:26,2,32,3,214.2,efectivo
58780,2026-02-02,13:09,1,32,2,136.0,tarjeta
58781,2026-03-09,14:45,8,1,2,74.8,efectivo
58782,2025-12-09,09:32,7,8,1,69.6,tarjeta
58783,2025-02-11,08:23,4,42,3,252.0,app
58784,2025-11-03,07:43,8,41,2,156.2,tarjeta 
58785,2026-02-24,09:27,3,28,1,34.2,efectivo
58786,2025-08-26,08:42,1,46,2,116.0,efectivo
58787,2025-08-27,13:03,5,66,1,75.6,efectivo
58788,2025-07-25,16:38,7,31,2,159.5,tarjeta 
58789,2026-05-25,08:52,8,9,2,127.6,efectivo
58790,2026-01-15,16:39,6,26,2,96.8,tarjeta
58791,2025-03-31,11:05,8,58,1,52.8,efectivo
58792,2024-12-16,19:16,1,11,1,46.0,efectivo
58793,2026-05-12,09:33,7,25,1,49.3,monedero
58794,2026-04-16,21:47,4,50,1,65.0,efectivo
58795,2025-01-24,09:23,3,92,1,114.0,monedero
58796,2025-10-11,09:07,6,60,2,136.4,efectivo
58797,2025-12-11,13:35,2,20,1,46.2,tarjeta 
58798,2025-06-26,10:55,1,57,1,72.0,efectivo
58799,2025-04-30,10:27,1,9,3,174.0,efectivo
58800,2025-12-01,19:06,6,27,1,59.4,efectivo
58801,2024-12-17,21:04,1,129,1,20.0,efectivo
58802,2025-11-17,10:52,6,21,2,118.8,tarjeta
58803,2026-05-25,07:18,6,32,1,74.8,app
58804,2025-12-20,16:13,4,36,1,78.0,efectivo
58805,2025-07-25,08:27,5,96,1,220.5,monedero
58807,2025-04-06,16:02,7,129,1,29.0,efectivo
58808,2026-01-25,18:03,6,48,2,184.8,efectivo
58809,2025-12-27,11:08,5,10,1,37.8,app
58810,2024-12-04,19:12,3,4,1,34.2,tarjeta
58811,2025-08-13,21:34,1,26,1,44.0,efectivo
58812,2026-03-07,09:33,4,56,1,55.0,tarjeta 
58813,2025-09-15,18:41,8,77,2,66.0,efectivo
58814,2025-09-15,20:44,5,83,2,199.5,efectivo
58815,2025-05-06,10:49,5,25,1,35.7,tarjeta 
58816,2025-10-23,14:59,7,141,3,339.3,tarjeta
58817,2025-02-11,19:15,1,41,2,142.0,tarjeta
58818,2024-12-26,21:38,1,2,1,44.0,efectivo
58819,2025-11-22,19:10,7,117,2,130.5,efectivo
58820,2025-12-14,19:18,2,12,1,58.8,efectivo
58821,2025-10-01,08:41,7,84,2,319.0,efectivo
58822,2026-04-16,10:57,6,39,3,257.4,tarjeta
58823,2024-12-01,09:35,3,35,1,61.75,tarjeta
58824,2025-01-04,17:36,1,77,1,30.0,efectivo
58825,2026-04-24,16:17,6,20,1,48.4,tarjeta
58826,2026-05-24,21:06,7,138,3,1087.5,tarjeta
58827,2025-01-28,15:46,6,8,1,52.8,app
58828,2025-12-11,20:25,2,143,3,173.25,efectivo
58829,2025-12-21,08:17,6,12,1,61.6,tarjeta 
58830,2025-11-19,19:05,5,52,2,115.5,tarjeta
58831,2025-12-02,07:23,8,125,2,105.6,app
58832,2025-04-16,07:55,6,62,2,158.4,efectivo
58833,2026-05-26,08:32,7,108,3,239.25,efectivo
58834,2025-12-11,18:14,6,35,1,71.5,efectivo
58835,2026-03-14,10:30,3,26,3,125.4,app
58836,2025-10-31,14:51,6,27,2,118.8,efectivo
58837,2025-12-30,14:50,7,20,2,127.6,tarjeta 
58838,2026-01-18,17:28,1,81,2,144.0,tarjeta
58839,2024-12-12,07:55,2,76,1,18.9,efectivo
58840,2025-05-13,07:05,3,111,1,30.4,efectivo
58841,2025-04-07,09:36,2,15,2,117.6,tarjeta 
58842,2025-01-17,15:19,8,54,2,178.2,efectivo
58843,2025-10-02,18:59,5,26,1,46.2,tarjeta
58844,2025-04-13,21:42,2,52,1,57.75,tarjeta 
58845,2025-06-15,07:07,1,22,3,114.0,tarjeta 
58846,2025-07-27,10:44,5,36,2,163.8,tarjeta
58847,2025-07-25,16:20,7,1,1,49.3,tarjeta
58848,2026-04-23,18:08,8,93,2,462.0,efectivo
58849,2025-08-01,21:06,7,1,1,49.3,tarjeta
58850,2026-03-19,13:27,7,60,1,89.9,monedero
58851,2024-12-20,13:23,7,39,3,339.3,efectivo
58852,2026-01-24,21:43,5,35,1,68.25,app
58853,2025-11-12,08:12,1,59,1,55.0,tarjeta
58854,2024-12-31,21:36,6,36,1,85.8,app
58855,2025-12-24,09:46,2,80,2,231.0,app
58856,2025-05-26,19:39,1,52,3,165.0,tarjeta
58857,2025-06-03,16:23,1,64,2,144.0,tarjeta 
58859,2026-05-21,07:29,6,4,2,79.2,efectivo
58860,2025-04-14,09:58,2,60,3,195.3,efectivo
58861,2025-12-14,08:01,3,2,2,83.6,app
58862,2026-02-21,19:17,3,60,1,58.9,tarjeta 
58863,2026-04-07,18:27,1,19,1,34.0,tarjeta
58864,2026-04-08,14:06,1,22,1,38.0,app
58865,2026-01-22,18:42,7,4,1,52.2,efectivo
58866,2025-10-25,07:42,2,14,1,48.3,tarjeta
58867,2025-09-03,21:57,2,40,2,121.8,efectivo
58868,2026-02-16,16:10,2,54,3,255.15,efectivo
58869,2025-09-06,21:00,6,98,2,264.0,efectivo
58870,2025-02-21,08:01,5,4,1,37.8,app
58871,2025-07-07,14:04,8,6,1,61.6,app
58872,2025-12-06,14:10,8,131,2,57.2,efectivo
58873,2025-03-07,08:08,1,55,1,48.0,tarjeta 
58874,2025-05-05,09:29,2,1,2,71.4,efectivo
58875,2026-04-05,12:19,2,83,3,299.25,efectivo
58876,2026-03-09,11:39,3,16,1,32.3,efectivo
58877,2025-02-02,16:33,1,19,2,68.0,efectivo
58878,2025-12-11,19:02,7,43,3,226.2,efectivo
58879,2024-12-19,17:51,1,94,2,760.0,tarjeta
58880,2025-09-25,19:37,7,68,1,37.7,efectivo
58881,2025-04-25,16:00,6,49,2,114.4,monedero
58882,2025-01-28,08:36,5,35,2,136.5,tarjeta
58883,2026-03-06,20:41,1,28,1,36.0,app
58884,2026-03-16,09:35,5,40,1,60.9,tarjeta
58885,2025-05-08,08:32,6,63,1,68.2,tarjeta
58886,2025-01-18,10:17,6,12,2,123.2,app
58887,2025-07-09,10:35,3,14,3,131.1,tarjeta 
58888,2025-05-31,19:59,1,8,1,48.0,tarjeta
58889,2025-04-09,07:30,2,33,3,255.15,efectivo
58890,2025-06-26,18:03,3,84,1,104.5,efectivo
58891,2026-02-15,07:41,8,13,2,79.2,tarjeta
58892,2025-01-23,19:20,8,11,2,101.2,efectivo
58893,2026-01-06,10:12,2,84,3,346.5,app
58894,2025-12-17,07:50,3,24,3,165.3,tarjeta
58895,2025-05-18,21:57,5,63,1,65.1,efectivo
58896,2026-02-22,18:38,8,30,3,184.8,efectivo
58897,2025-07-05,09:45,1,26,1,44.0,tarjeta
58898,2025-02-13,17:03,1,103,1,115.0,efectivo
58899,2025-05-12,18:25,7,26,2,127.6,app
58900,2025-09-28,14:37,7,30,1,81.2,app
58901,2025-08-07,07:52,3,94,3,1083.0,efectivo
58902,2025-04-08,10:21,6,17,2,96.8,efectivo
58903,2025-08-03,09:40,8,42,1,92.4,tarjeta 
58904,2025-05-08,08:53,2,8,1,50.4,efectivo
58905,2025-05-26,12:11,2,51,2,163.8,tarjeta
58906,2024-12-11,08:19,5,87,3,299.25,efectivo
58907,2025-12-03,07:18,6,15,2,123.2,monedero
58908,2025-09-11,18:14,2,122,1,36.75,app
58909,2025-10-12,19:01,8,97,1,418.0,tarjeta 
58910,2025-05-31,10:37,7,48,3,365.4,tarjeta
58911,2025-08-28,17:44,8,99,2,462.0,efectivo
58912,2025-12-08,16:02,7,48,1,121.8,app
58913,2025-05-30,07:03,8,43,1,57.2,tarjeta 
58914,2026-03-06,10:03,1,50,1,65.0,efectivo
58915,2025-12-23,15:48,5,73,1,18.9,efectivo
58916,2025-01-03,09:01,2,29,2,96.6,efectivo
58917,2025-11-16,19:27,5,21,2,113.4,efectivo
58918,2026-04-26,19:46,1,5,1,46.0,tarjeta
58919,2025-11-27,12:54,7,95,2,348.0,efectivo
58920,2025-06-25,10:43,2,66,1,75.6,efectivo
58921,2025-02-23,18:27,1,50,1,65.0,tarjeta 
58922,2026-02-20,14:53,7,8,1,69.6,efectivo
58923,2025-10-17,10:22,3,17,1,41.8,efectivo
58924,2025-07-23,10:16,2,48,1,88.2,efectivo
58925,2025-09-04,21:39,2,42,2,176.4,efectivo
58926,2025-05-16,14:49,2,3,1,56.7,app
58927,2024-12-25,15:33,5,1,1,35.7,tarjeta
58928,2025-12-05,16:40,8,11,1,50.6,tarjeta
58929,2024-12-14,16:14,2,77,1,31.5,app
58930,2025-10-22,08:05,8,32,1,74.8,app
58931,2026-04-14,19:32,1,88,1,125.0,tarjeta
58932,2025-08-26,10:58,8,6,2,123.2,tarjeta
58933,2025-04-14,11:51,2,59,2,115.5,tarjeta
58934,2025-09-15,08:42,3,18,1,51.3,monedero
58935,2026-02-16,09:48,4,30,1,56.0,monedero
58936,2025-04-24,17:44,5,1,1,35.7,efectivo
58937,2025-10-06,17:14,6,123,1,63.8,efectivo
58938,2025-05-13,07:30,1,40,1,58.0,efectivo
58939,2026-04-12,07:31,7,6,2,162.4,tarjeta
58940,2025-06-18,17:02,7,72,1,26.1,monedero
58941,2025-07-30,16:03,3,19,2,64.6,efectivo
58942,2026-02-20,09:31,7,6,2,162.4,efectivo
58943,2025-12-30,15:49,8,123,1,63.8,tarjeta 
58944,2026-02-13,10:59,1,31,1,55.0,efectivo
58945,2026-05-15,15:28,6,50,3,214.5,tarjeta
58946,2025-08-14,14:48,3,31,3,156.75,efectivo
58947,2026-02-26,17:10,1,62,2,144.0,efectivo
58949,2025-04-20,08:04,3,33,2,153.9,tarjeta
58950,2025-09-28,13:55,6,44,2,143.0,efectivo
58951,2024-12-18,09:44,6,25,1,37.4,efectivo
58952,2025-01-13,13:47,1,60,1,62.0,efectivo
58953,2025-07-25,15:32,8,79,1,137.5,efectivo
58954,2026-02-28,14:03,1,31,2,110.0,tarjeta
58955,2025-08-29,07:34,5,125,1,50.4,tarjeta 
58957,2025-02-19,10:17,5,57,1,75.6,efectivo
58958,2025-03-05,17:51,6,76,1,19.8,app
58959,2025-10-28,07:09,2,6,2,117.6,app
58960,2025-08-17,14:02,6,86,1,104.5,efectivo
58961,2025-03-22,10:00,3,94,2,722.0,efectivo
58962,2026-02-27,18:18,3,53,2,129.2,tarjeta
58963,2025-01-26,08:42,1,22,2,76.0,tarjeta
58964,2025-12-02,15:30,5,60,1,65.1,efectivo
58965,2025-10-09,21:37,5,45,3,245.7,tarjeta
58966,2025-07-18,16:10,6,19,1,37.4,efectivo
58967,2025-09-13,12:38,1,74,2,36.0,efectivo
58968,2025-08-23,18:50,1,88,1,125.0,tarjeta 
58969,2025-07-09,08:32,3,79,1,118.75,monedero
58970,2025-07-30,07:21,5,48,1,88.2,monedero
58971,2025-07-01,18:29,5,43,2,109.2,tarjeta
58972,2026-03-12,15:37,6,92,2,264.0,tarjeta
58973,2025-12-01,18:34,7,108,2,159.5,app
58974,2026-02-23,07:55,1,28,1,36.0,efectivo
58975,2026-03-12,10:52,7,103,1,166.75,tarjeta
58976,2024-12-16,07:27,7,122,2,101.5,tarjeta
58977,2025-03-02,07:45,6,39,1,85.8,tarjeta 
58978,2025-09-06,18:37,5,47,1,74.55,efectivo
58979,2024-12-10,20:42,5,5,3,144.9,efectivo
58980,2025-02-23,18:20,5,24,1,60.9,efectivo
58981,2025-11-22,09:54,8,29,1,50.6,monedero
58982,2025-12-09,16:43,2,56,2,115.5,tarjeta 
58983,2025-07-25,14:55,6,58,2,105.6,tarjeta
58984,2025-03-14,10:12,1,64,1,72.0,efectivo
58985,2026-05-29,10:04,2,4,2,75.6,efectivo
58986,2025-11-11,17:32,7,0,1,181.25,efectivo
58987,2025-10-16,10:31,8,44,1,71.5,efectivo
58988,2025-10-28,15:24,6,22,3,125.4,monedero
58989,2025-11-18,08:44,3,59,2,104.5,efectivo
58990,2025-05-25,17:23,8,49,1,57.2,efectivo
58991,2024-12-04,08:21,3,9,3,165.3,monedero
58992,2025-01-31,16:51,6,7,2,83.6,efectivo
58993,2025-05-15,18:43,5,130,1,21.0,efectivo
58994,2025-07-07,09:34,8,41,1,78.1,tarjeta
58995,2024-12-15,09:02,2,136,1,262.5,tarjeta
58996,2025-10-06,17:19,5,84,1,115.5,tarjeta 
58997,2025-08-20,07:57,1,99,2,420.0,efectivo
58998,2025-09-01,12:31,3,109,2,72.2,efectivo
58999,2025-12-14,08:08,2,25,3,107.1,efectivo
59000,2026-05-05,08:43,5,67,3,69.3,efectivo
59001,2025-11-30,16:11,5,13,2,75.6,efectivo
59002,2025-01-10,18:07,3,14,3,131.1,tarjeta
59003,2025-11-16,08:35,6,36,1,85.8,efectivo
59004,2024-12-20,10:18,6,20,3,145.2,efectivo
59005,2025-06-12,13:39,4,30,3,168.0,monedero
59006,2025-11-19,09:23,5,49,1,54.6,app
59007,2025-11-05,10:22,6,34,2,114.4,tarjeta 
59008,2025-09-02,10:25,8,45,2,1716.0,app
59009,2024-12-18,18:06,4,6,1,56.0,tarjeta 
59010,2025-05-16,07:39,5,19,2,71.4,efectivo
59011,2026-03-11,10:37,7,22,1,55.1,monedero
59012,2025-02-18,07:39,3,33,2,153.9,monedero
59013,2025-01-23,15:56,5,39,3,245.7,app
59014,2025-07-28,20:26,6,4,1,39.6,tarjeta
59015,2025-12-19,18:16,7,42,2,243.6,tarjeta
59016,2025-10-24,09:04,6,53,1,74.8,tarjeta
59017,2025-11-23,20:21,2,72,2,37.8,monedero
59018,2025-01-07,19:13,7,70,3,1653.0,tarjeta
59019,2025-01-06,09:19,7,107,1,101.5,efectivo
59020,2026-01-13,19:06,6,36,1,85.8,efectivo
59021,2026-04-17,19:31,8,12,1,61.6,tarjeta 
59022,2025-12-21,16:53,5,38,1,68.25,app
59023,2024-12-12,16:09,1,143,3,165.0,app
59024,2025-11-13,18:01,6,51,3,257.4,efectivo
59025,2025-09-23,08:37,1,36,1,78.0,tarjeta 
59026,2026-02-11,12:46,3,123,1,55.1,tarjeta 
59027,2026-01-09,16:23,4,63,3,186.0,efectivo
59028,2025-05-29,08:43,4,108,1,55.0,efectivo
59029,2025-08-16,14:49,3,79,3,356.25,tarjeta 
59030,2026-02-27,09:45,8,41,2,156.2,tarjeta
59031,2025-08-21,10:00,8,41,2,156.2,monedero
59032,2025-10-07,10:18,6,13,1,39.6,efectivo
59033,2025-06-01,19:00,5,4,1,37.8,app
59034,2025-09-30,07:56,3,49,1,49.4,tarjeta
59035,2025-02-25,20:35,6,66,1,79.2,tarjeta 
59036,2025-06-02,15:52,7,131,2,75.4,efectivo
59037,2025-10-20,10:58,2,130,1,21.0,tarjeta
59038,2025-12-02,16:40,2,117,1,47.25,efectivo
59039,2024-12-02,13:46,2,45,1,81.9,efectivo
59040,2024-12-16,07:42,5,37,2,109.2,tarjeta
59041,2026-05-31,07:41,2,45,3,245.7,efectivo
59042,2025-12-17,08:36,8,11,1,50.6,app
59043,2025-10-03,15:32,5,102,1,183.75,efectivo
59044,2026-02-14,11:02,7,79,1,181.25,tarjeta 
59045,2025-04-04,08:37,3,62,2,136.8,efectivo
59046,2025-05-05,09:19,7,6,2,162.4,app
59047,2025-09-06,10:18,2,12,3,176.4,tarjeta
59048,2025-01-27,08:01,8,10,1,39.6,app
59049,2025-07-01,17:16,1,45,2,156.0,tarjeta
59050,2026-05-17,14:26,6,114,1,41.8,tarjeta 
59051,2025-01-03,10:42,6,5,3,151.8,efectivo
59052,2024-12-25,21:22,1,54,2,162.0,tarjeta 
59053,2026-05-26,20:56,2,123,1,60.9,efectivo
59054,2026-01-10,16:39,7,35,1,94.25,efectivo
59055,2025-07-06,14:54,7,33,1,117.45,efectivo
59056,2025-12-26,11:58,7,5,2,133.4,tarjeta
59057,2025-02-05,08:43,6,36,1,85.8,tarjeta
59058,2024-12-10,12:08,3,11,2,87.4,efectivo
59059,2026-02-22,21:56,7,52,1,79.75,tarjeta
59060,2026-02-23,18:31,1,9,1,58.0,efectivo
59061,2025-12-02,09:38,3,50,1,61.75,tarjeta
59062,2025-04-10,15:45,6,82,3,412.5,tarjeta
59063,2025-10-21,09:34,2,80,2,231.0,app
59064,2025-02-20,19:48,3,79,2,237.5,tarjeta
59065,2025-08-15,17:33,6,52,2,121.0,efectivo
59066,2025-05-25,20:51,7,19,2,98.6,efectivo
59067,2025-07-05,21:03,6,30,1,61.6,efectivo
59068,2025-01-02,15:46,2,42,1,88.2,efectivo
59069,2026-01-10,10:02,1,68,2,52.0,tarjeta
59070,2025-09-28,09:38,7,23,1,69.6,efectivo
59071,2025-02-01,16:44,5,3,2,113.4,efectivo
59072,2026-04-29,10:00,1,41,3,213.0,tarjeta 
59073,2025-02-01,21:10,3,70,2,72.2,efectivo
59074,2025-04-05,08:43,7,137,2,348.0,efectivo
59075,2025-06-20,08:21,3,20,1,41.8,efectivo
59076,2025-06-18,08:34,2,50,1,68.25,tarjeta
59077,2026-01-21,18:15,5,42,2,176.4,efectivo
59078,2026-05-06,07:31,8,33,3,267.3,efectivo
59079,2025-06-21,10:36,8,65,1,52.8,efectivo
59080,2025-12-22,14:26,6,36,1,85.8,efectivo
59081,2026-03-10,07:28,6,55,1,52.8,tarjeta
59082,2025-03-15,10:21,5,125,1,50.4,efectivo
59083,2025-02-15,09:42,1,102,1,175.0,tarjeta
59084,2026-02-23,18:14,6,20,1,48.4,app
59085,2025-10-13,10:08,2,32,3,214.2,app
59086,2026-02-23,12:18,8,35,3,214.5,tarjeta
59087,2025-09-03,12:30,1,1,3,102.0,app
59088,2026-02-22,07:41,2,25,1,35.7,tarjeta
59089,2025-01-08,07:01,2,31,1,57.75,efectivo
59090,2025-06-20,11:05,2,124,3,151.2,efectivo
59091,2025-04-24,19:10,2,122,1,36.75,tarjeta
59092,2025-12-29,19:48,8,22,3,125.4,tarjeta 
59093,2024-12-19,18:35,8,123,3,191.4,app
59094,2026-03-06,13:12,3,35,1,61.75,efectivo
59095,2025-03-29,07:05,2,18,1,56.7,app
59096,2024-12-12,19:42,6,63,3,204.6,app
59097,2025-12-02,07:34,8,5,1,50.6,tarjeta 
59098,2026-01-17,08:05,1,15,2,112.0,tarjeta
59099,2026-05-26,09:15,6,109,1,41.8,efectivo
59100,2025-05-07,12:19,8,34,1,57.2,monedero
59101,2025-10-31,14:45,2,2,3,138.6,efectivo
59102,2026-01-18,09:01,3,1,2,64.6,monedero
59103,2025-07-08,18:44,3,36,1,74.1,efectivo
59104,2026-05-20,15:09,1,122,1,35.0,efectivo
59105,2025-09-25,09:44,7,66,2,208.8,tarjeta
59106,2024-12-07,17:49,7,41,1,102.95,tarjeta
59107,2025-05-22,08:57,8,123,3,191.4,tarjeta
59108,2025-11-06,09:20,6,62,1,79.2,efectivo
59109,2025-12-10,19:45,4,10,2,72.0,tarjeta
59110,2026-01-27,10:06,7,129,1,29.0,efectivo
59111,2026-04-22,12:48,2,76,1,18.9,tarjeta
59112,2024-12-23,11:21,8,73,1,19.8,tarjeta
59113,2025-11-24,14:20,3,139,3,128.25,tarjeta 
59114,2025-04-13,16:44,5,63,2,130.2,efectivo
59115,2025-02-20,11:18,3,23,3,136.8,monedero
59116,2026-02-12,17:10,8,71,1,28.6,tarjeta
59117,2025-08-20,10:24,7,60,1,89.9,app
59118,2026-04-03,08:04,8,63,2,136.4,efectivo
59119,2026-01-19,12:34,6,16,2,74.8,efectivo
59120,2025-11-17,19:00,7,78,1,26.1,tarjeta
59121,2026-02-14,12:19,8,30,3,184.8,efectivo
59122,2024-12-20,07:52,1,113,1,45.0,tarjeta
59123,2026-04-30,07:20,3,52,1,52.25,efectivo
59124,2025-09-18,21:31,2,79,1,131.25,app
59125,2026-03-19,09:01,2,6,2,117.6,efectivo
59126,2025-05-15,08:12,1,7,3,114.0,tarjeta 
59127,2026-05-26,10:18,2,46,1,60.9,efectivo
59128,2025-12-12,21:54,8,144,3,198.0,efectivo
59129,2025-02-04,13:59,6,46,1,63.8,efectivo
59130,2026-04-28,17:04,2,103,1,120.75,tarjeta 
59131,2025-12-12,07:32,6,25,3,112.2,efectivo
59132,2024-12-20,08:58,2,117,2,94.5,tarjeta
59133,2026-04-13,13:29,1,72,1,18.0,efectivo
59134,2024-12-04,12:25,2,21,2,113.4,efectivo
59135,2026-03-25,09:11,5,21,1,56.7,app
59136,2025-05-08,07:28,2,25,3,107.1,efectivo
59137,2025-05-16,13:56,3,13,1,34.2,tarjeta
59138,2025-04-15,09:38,8,36,1,85.8,efectivo
59139,2025-08-02,07:38,7,122,2,101.5,tarjeta 
59140,2025-06-15,12:43,6,52,1,60.5,tarjeta
59141,2025-12-27,19:07,2,35,2,136.5,tarjeta
59142,2025-09-18,16:49,3,4,3,-102.6,efectivo
59143,2024-12-02,10:01,2,32,2,142.8,tarjeta 
59144,2025-12-27,15:48,5,107,1,73.5,app
